SK_ID_CURR,TARGET
101427,2.6555063019214916e-141
101428,2.391571177283429e-126
101429,0.9999999999905071
101434,7.598057125651494e-16
101440,0.9951671987871739
101448,6.343148168862198e-19
101449,3.5484557642077493e-65
101465,3.801362785540344e-124
101467,5.107412247533913e-46
101472,8.257078042786291e-35
101478,4.104514765781936e-133
101497,1.5780814922159526e-189
101504,0.0
101547,1.1647905195272725e-24
101548,0.9997553696418527
101555,1.352402507837678e-15
101570,1.2040790050235751e-29
101572,5.8764990300123145e-120
101578,7.495092230326438e-63
101580,6.272508052040597e-08
101588,0.9990973715291318
101602,1.8652626135466285e-31
101610,3.529960458842499e-80
101614,4.724151793900356e-102
101616,1.0
101643,6.483978134761267e-120
101644,1.4677160024073407e-264
101649,2.3263588473974033e-89
101650,3.400760327576215e-30
101665,2.318687068865856e-66
101667,1.8587208639800447e-21
101669,1.0
101674,2.4125500419721765e-150
101675,1.0793359005170179e-106
101678,2.1387638072282506e-73
101682,1.647084012877257e-41
101686,0.9954342003004369
101697,1.0555344096421077e-76
101700,1.682510028549221e-27
101711,3.520235979425166e-33
101714,6.500909271595885e-118
101715,1.13379364210042e-05
101728,8.873073662788007e-45
101732,3.591087465124984e-66
101757,1.0
101758,6.274265422942271e-143
101759,4.09177232514386e-59
101762,0.0
101764,6.342352841845837e-70
101780,4.3244528130940625e-128
101784,9.934318212606777e-294
101789,0.0
101816,9.969116813381397e-06
101819,1.3088222015077894e-151
101827,7.68288946558319e-85
101863,0.0
101867,1.7087600309225284e-41
101870,9.769037062844018e-91
101873,4.924484495146601e-12
101878,2.022691097935079e-298
101879,4.633526805585295e-169
101880,0.0
101887,9.112536562320372e-205
101897,3.3946337639113986e-19
101901,1.1453976275015928e-37
101903,1.4949063219096596e-16
101920,0.0
101921,1.594656606397655e-73
101922,2.982746317293097e-42
101961,0.9999999990165733
101962,9.64070960904556e-142
101971,2.1316965118473087e-70
101976,4.969960193741634e-71
102002,1.2665059297850792e-131
102005,5.410114618769797e-119
102007,1.089073857670674e-54
102017,1.846863161694547e-170
102019,1.3399590008483278e-78
102029,3.4808711507351707e-60
102051,4.1833124894202795e-82
102052,5.262301579493038e-57
102054,0.0
102062,0.9999999309861233
102067,8.830375943091438e-64
102068,1.3231077697414755e-59
102070,1.3874792340872962e-210
102090,0.9999997000982598
102092,2.810389455892446e-90
102099,1.325164299136017e-53
102100,0.0
102112,3.8436369302129684e-91
102113,8.868974123287704e-13
102122,2.6770983487529386e-57
102123,1.372654763465568e-64
102125,9.438044625342636e-169
102126,0.2562940553194051
102146,8.016297745250673e-76
102147,1.1442237016318098e-08
102151,0.00813808383509593
102158,0.0
102159,7.659182344293734e-37
102162,4.1936863732248544e-32
102165,2.119993547e-315
102166,3.371915256532656e-46
102174,5.518744565306887e-41
102193,0.9999944699450792
102198,5.260482332966187e-30
102205,9.299745540281236e-301
102206,1.8214189851310387e-71
102218,1.4191717445429428e-18
102221,2.013905591991006e-59
102230,3.5390250583593413e-249
102238,8.19916038284276e-157
102248,0.0
102252,1.0
102259,1.033344493060809e-31
102262,1.8726292739571175e-10
102273,2.189600849234402e-22
102286,0.016868801974706617
102293,9.480916558020824e-51
102294,2.0690667628187775e-27
102296,5.66773441317398e-31
102298,2.1749960294239557e-14
102303,0.0
102309,1.1580322878514376e-46
102315,1.4677949819823778e-87
102340,6.681400808223713e-81
102342,0.9999999987705905
102344,2.6069916868483693e-22
102346,6.089218472100206e-116
102347,0.9883934644744589
102374,1.867445e-318
102380,1.5738565879882153e-74
102387,2.3989661375421237e-178
102393,1.6923621928852275e-18
102403,2.9927777179968263e-44
102413,7.72643814587852e-38
102414,5.499670393170399e-142
102415,4.1666468249932545e-122
102416,2.0519942414668573e-59
102439,0.9999999997835403
102441,3.2793790292904957e-175
102443,1.4966648440220049e-124
102444,1.0
102445,3.4001439140580354e-06
102448,9.156852598204813e-22
102449,1.0562753468082545e-33
102450,0.0
102456,7.367427504942493e-35
102458,3.1245520154172455e-87
102459,1.0
102465,1.2573424719225209e-174
102470,1.0
102471,0.9972074144769011
102475,3.6003550245260266e-81
102476,2.7379726215099465e-114
102506,3.510989050284898e-259
102509,0.0
102519,1.4018830360643033e-31
102522,6.550197949639e-311
102545,9.712698300334435e-75
102549,1.0
102562,5.359282412675451e-89
102563,1.6243771108167037e-76
102568,1.0
102582,0.9999991004747879
102592,1.9620819122580139e-146
102597,1.0
102605,8.451432780236127e-166
102614,1.1148785427374693e-32
102617,3.2992056225566153e-78
102634,9.796944490760785e-144
102652,7.452940925246098e-147
102655,0.0
102671,2.931419805426068e-57
102694,2.708923155769552e-26
102701,2.2097821347508205e-28
102703,7.353804972806905e-60
102704,9.50735122558217e-18
102713,5.101564184584428e-48
102720,1.259348576186492e-60
102731,3.7332821496316274e-75
102733,2.249739463218704e-20
102749,7.802057262404662e-55
102755,8.603185296849028e-29
102763,0.0
102770,0.6157668617634232
102772,3.253333847155721e-174
102799,1.0
102838,4.0901809337058895e-55
102854,0.9999999999527063
102862,1.400495839971353e-55
102863,1.0664340427283148e-135
102867,7.175398878322669e-08
102868,0.0003416196473085086
102878,1.0373699575713272e-36
102887,2.9915488018999047e-90
102898,0.0
102904,4.706732480010018e-50
102912,2.8474033535055255e-211
102919,6.158535647221731e-91
102927,0.9999999978243181
102932,2.7534898957032444e-32
102933,6.979658865120435e-86
102935,1.1629158328924883e-98
102958,0.00040772624616814296
102969,1.4464642177617427e-48
102971,7.622187395175231e-284
102975,5.348985371553914e-174
102979,1.298163036244055e-13
102982,2.3712105246000734e-148
102987,8.426122857300368e-170
102989,1.0
102995,2.7123710641580184e-155
102996,2.4327927017396596e-254
103000,4.091831391713856e-231
103001,1.901471283936711e-143
103004,2.0755993501617363e-11
103010,4.5145112861881925e-177
103025,5.7846583054906276e-83
103029,2.0848157188327236e-87
103046,2.1844782623104957e-177
103056,1.1398049247755581e-100
103062,1.2939163344691334e-50
103078,4.703583724994186e-19
103083,3.4481400785888105e-154
103092,9.222283777053535e-128
103096,9.468166635838963e-13
103097,0.9980042559427755
103102,4.0663833289061006e-20
103112,0.0
103132,2.0960765313832583e-26
103144,7.49022439195468e-16
103145,1.0
103146,2.005366761430902e-130
103147,0.0
103158,2.410024325627811e-58
103171,3.2261358880722684e-48
103173,1.6713907118347924e-34
103184,1.583645350727596e-158
103195,1.877889801886338e-45
103196,8.943724515904562e-67
103206,8.74532187588489e-43
103230,4.115018373520414e-126
103231,1.678894298682359e-70
103232,4.591320922496133e-110
103239,1.6248288561079034e-221
103240,0.0
103243,1.3449452736691628e-51
103252,5.683259875630546e-164
103258,2.5638321893958803e-67
103259,1.369531037022132e-79
103279,0.0
103280,3.202699642161769e-32
103286,1.0581010522752264e-44
103287,4.226248352667575e-71
103290,1.041624067187462e-179
103298,0.9999523790643254
103315,1.2002748797917989e-70
103319,1.1629545408268383e-277
103334,3.513783203006177e-86
103336,0.9999999999990905
103345,0.0
103368,1.2473166094469298e-40
103371,0.0
103377,5.808259518637846e-96
103398,1.8026021781979907e-88
103404,1.2504265104246481e-22
103408,1.0
103410,1.3307509629367958e-27
103418,8.159034699820968e-148
103420,1.0
103432,2.6686728121680474e-35
103433,0.2871289156073602
103436,1.1901072638195196e-119
103440,1.1224971396204898e-39
103453,6.767649266084645e-41
103459,5.5548858592644114e-208
103460,0.0
103461,3.379795087097589e-226
103462,1.0
103473,1.484685606331138e-47
103474,7.6889483005902165e-90
103475,1.0
103478,1.0
103480,8.149919320335345e-164
103484,3.450856879301743e-108
103494,9.257491763875439e-179
103513,1.2057478024618435e-202
103515,2.789654241906946e-26
103516,1.0
103525,6.085517132706853e-13
103541,0.0
103544,8.741721326099408e-139
103562,8.961831234634752e-17
103570,4.231558191195105e-243
103572,1.703964722020591e-15
103574,7.324988707843421e-270
103575,8.136296353801703e-13
103591,1.4331396551644723e-55
103594,6.230369340388723e-09
103609,3.341457596237464e-263
103613,7.611294460841451e-257
103614,6.4389918576820646e-40
103615,1.0935994411385248e-176
103624,1.1154090467052973e-43
103625,1.5840259600269518e-19
103628,3.5263815060860054e-09
103629,3.029367301315368e-70
103647,1.679862773959065e-90
103648,2.176810507675181e-255
103651,1.0963162302068981e-13
103658,4.0295543363647543e-50
103668,3.952887830769583e-184
103669,1.7491899798457847e-16
103676,1.5434628813793236e-08
103682,6.342441936697461e-209
103683,0.9999928588652305
103689,0.0
103725,2.1198940025064238e-307
103733,4.5877026519342565e-259
103744,1.270929769536716e-75
103762,5.176834239590271e-121
103771,6.030111345527035e-33
103773,2.1594752329059612e-201
103783,4.0911655160575173e-07
103784,0.0
103808,1.332879666147265e-72
103812,2.976913774718613e-06
103813,7.257566367393634e-126
103814,5.391092243956095e-39
103818,2.015674984826953e-41
103824,2.69836325573609e-26
103828,3.553150747405431e-60
103830,3.0733065004918443e-28
103840,9.787090731630987e-95
103842,6.256848648786066e-165
103847,3.2456117836280557e-221
103848,2.451542678968259e-162
103851,0.0
103854,1.0
103857,2.766410344133809e-66
103861,8.134352358740826e-196
103862,3.584307365522811e-21
103865,3.0530279628545343e-59
103870,2.6549281066933638e-117
103876,1.1018947142462166e-180
103891,0.30524373238783137
103908,6.181700485035288e-23
103914,5.2328641223479355e-05
103918,0.04880071886302499
103940,4.3991716817401333e-66
103963,0.9999996940314773
103966,1.0
103971,1.325114557423464e-123
103980,5.1921313582307824e-08
103984,0.9999999997893099
103985,1.9039349424834493e-41
103998,3.6353710603824294e-55
104019,3.6650254043742895e-188
104026,2.5861943756493796e-33
104035,1.0
104044,2.1541348023800436e-80
104045,7.188908805944063e-10
104047,6.945013485933622e-58
104051,5.572232189493915e-187
104058,2.054765181302267e-45
104063,1.5099034079531582e-81
104066,1.8002966770037792e-97
104087,0.0
104089,2.1301045350169762e-105
104095,2.329591648236085e-137
104098,5.0414469316342916e-107
104104,1.1077234843687112e-46
104110,1.1338874480784206e-43
104120,0.9999999999895977
104122,1.6038483731189772e-49
104131,0.0
104132,0.9490763689172629
104135,6.009943536129564e-92
104136,1.5787128900082027e-187
104149,2.5440230657339545e-201
104150,6.989360670223642e-25
104156,3.279524660416868e-56
104165,5.213426302681429e-16
104175,0.9999999999988631
104179,5.64742332221909e-126
104184,1.0072496952883598e-160
104206,1.6386116703891936e-50
104216,1.0
104230,4.402299330384961e-54
104257,0.0
104272,0.0
104273,4.855202204071065e-135
104278,1.8597642748008484e-07
104294,1.0
104295,8.26454250628091e-07
104297,1.338176283343253e-69
104298,1.8480902816728378e-14
104308,4.31358397981665e-29
104318,1.149107796296332e-10
104319,3.5354940468677194e-210
104320,3.2668296647214983e-35
104327,5.1950890863328817e-33
104334,1.9495886657880374e-62
104344,2.072237385332874e-17
104350,4.676651535953009e-31
104351,9.887234059264134e-27
104354,7.105909750243166e-114
104369,0.2240298849929431
104376,6.557800519271842e-122
104381,0.0
104384,1.2331111921946061e-15
104391,0.1362109770034469
104394,2.70238963960916e-112
104398,4.550177984536867e-19
104402,0.0
104408,1.3209600913692053e-19
104409,9.160767174577145e-122
104410,1.7328719117422992e-48
104412,0.2634401185655157
104417,1.3975184512062424e-12
104424,4.80160111101659e-158
104426,8.270771323918503e-28
104435,0.99999999967946
104445,1.0151937675396585e-62
104458,0.0
104460,8.237187711417457e-142
104466,2.2453893584995524e-65
104472,1.6722489982189358e-159
104473,1.0312771487968765e-109
104479,1.6611607246001723e-49
104480,0.0
104482,5.552403910113326e-18
104499,1.145130596844945e-100
104501,1.4398959421035615e-75
104502,4.960054001829317e-308
104506,8.957136510920314e-28
104510,5.721473840954663e-154
104512,0.0
104520,5.122908353304543e-103
104528,4.9724958103017825e-84
104529,3.0393411356368847e-25
104541,3.040058614023902e-15
104578,3.5371120132401505e-83
104584,5.431350331426302e-140
104588,1.847253037603326e-23
104602,1.5966641345849906e-30
104610,1.5435594264958207e-42
104611,4.140811616512536e-24
104618,1.050929946180723e-25
104620,4.849372395801335e-69
104622,9.561045380302423e-45
104624,1.0602924193288636e-81
104625,8.182351928382985e-48
104634,1.861360383969757e-173
104639,3.9744024909030056e-13
104646,0.0
104647,9.965538655946634e-20
104652,3.6666981412461057e-178
104670,8.278007474460889e-58
104677,0.11151237527502708
104685,1.5675557762239311e-71
104691,5.095865226401061e-07
104696,4.963082999512316e-16
104699,9.272655509767474e-59
104712,0.7010390789166313
104714,0.999999999996021
104717,0.9999999994549285
104718,1.0821974774308821e-299
104740,3.1821701511278624e-271
104741,1.365302939336317e-80
104743,9.836688315034317e-85
104744,0.02969927243328456
104747,1.0
104767,8.547228229615461e-40
104772,0.014533945557839363
104776,4.742762124898726e-46
104779,9.98724555964161e-90
104814,9.407461825334225e-20
104815,1.4096495099389558e-105
104830,2.8150927346482692e-86
104831,0.0
104833,0.0
104839,0.0
104840,0.03454280100180519
104860,2.0767523145489372e-33
104861,2.629921405841438e-118
104866,1.91573800925016e-34
104870,9.322621883958087e-23
104877,2.4368794740821122e-08
104878,1.8717151687287053e-42
104879,6.113414123946153e-226
104880,2.1272163521208017e-57
104899,0.9999705714654912
104906,0.0
104907,0.9999999999603517
104913,0.9754278322122774
104916,1.0
104921,2.5475420438034603e-50
104930,9.19136749022096e-30
104931,1.4214711211438074e-21
104936,7.706555364825672e-62
104937,4.041e-320
104942,2.079730248588182e-257
104943,2.509879275232807e-68
104969,2.4070663051020483e-88
104972,1.0
104988,5.170007388380814e-176
105013,1.6862208505282522e-14
105015,1.5233957405241734e-35
105019,1.341376619782603e-118
105027,1.440537296734082e-39
105030,5.409875886748995e-84
105035,1.0
105041,4.7723886430065185e-39
105051,2.1403899163600042e-86
105056,6.850522712053606e-06
105067,9.210735710240708e-08
105071,2.3229773788753557e-28
105072,1.5149714134687638e-77
105074,5.376565595602537e-10
105091,0.9998998167029971
105101,0.0
105103,1.1217472933813544e-34
105134,2.8720700393814692e-98
105139,7.929122286768558e-53
105142,4.8614434232981175e-244
105146,0.0
105163,1.7418510430630722e-163
105168,8.293383061629202e-159
105172,4.387378068660736e-130
105176,1.3124897452201146e-174
105195,0.20555487205060619
105196,4.499520390305548e-75
105197,1.1850521257593825e-52
105203,2.029707237824567e-54
105223,6.771908035904213e-224
105227,0.999939054691761
105228,1.2015591721790508e-94
105230,1.0
105231,1.859191217009148e-76
105239,0.0
105242,4.26717781425828e-102
105244,2.8349250243848063e-25
105245,1.9191618175924293e-94
105248,0.0
105249,9.215560816392806e-73
105266,9.68327400289913e-81
105271,1.0218064971584266e-05
105276,2.41260930473702e-116
105282,6.078304578441715e-20
105292,0.0
105297,2.2576369887378655e-42
105332,4.336240003019095e-80
105333,0.31274890481530376
105343,5.3319470668378e-46
105344,0.0
105345,9.985256412833259e-49
105357,3.003407537522768e-06
105359,1.3711504850365666e-27
105366,2.002978554058653e-207
105367,1.1169409433648518e-79
105370,8.14882888300536e-110
105377,0.15370256979797842
105390,0.0
105399,7.5996655270658e-165
105403,1.0
105404,3.65197444309837e-88
105414,0.0
105417,6.523124760719782e-62
105425,1.8283361750940908e-76
105452,2.957541859512294e-125
105454,0.0
105456,1.0
105470,2.2972862810235243e-44
105471,3.3510884591348878e-65
105483,4.9632090668659584e-96
105493,4.6186707001839304e-66
105508,6.4863975754292e-20
105514,5.325305858500371e-167
105515,1.7923817949294586e-96
105528,0.9999999999991758
105529,8.530613357120502e-06
105531,1.555487969567635e-13
105532,1.2399386840664282e-34
105558,0.0
105574,1.0732799219534031e-42
105578,1.6314890783235952e-47
105584,2.5729374722122643e-79
105595,2.778333581000292e-118
105617,0.9999999987854267
105618,9.241953879878245e-77
105621,3.821902017814956e-85
105625,1.992527921771741e-28
105629,0.9999999707451939
105630,4.459110075219676e-270
105634,4.264338581672395e-106
105635,5.79554418104766e-72
105641,7.232476908791754e-62
105647,1.1223040334225708e-59
105648,6.1502189179027424e-207
105655,8.863685756372725e-110
105657,9.838621441839883e-66
105672,1.206102070292107e-27
105678,4.0287874382684584e-15
105682,9.702309623592871e-153
105691,0.5282673690923065
105692,0.0
105706,3.755078186250431e-27
105712,4.853448469923684e-11
105720,1.9235900142411488e-27
105734,2.716149479340494e-88
105735,4.307706575277469e-41
105736,5.939373491496717e-23
105737,2.1245260659237258e-201
105738,3.1247359716174983e-54
105740,1.9663021687876308e-81
105744,7.5755480127408e-164
105747,1.4008741124730683e-28
105749,1.0
105754,1.0
105758,7.882949673524192e-262
105760,5.165925148853797e-27
105767,4.7527938688571903e-129
105784,3.785636423483568e-82
105791,6.434421634773652e-279
105802,0.008594443948017848
105807,1.0724880727169469e-09
105809,5.325107215933349e-53
105816,3.5053009811300324e-45
105817,0.0
105824,0.0
105832,2.2136189367411344e-14
105856,0.9999999999961346
105865,0.9086568744925079
105899,3.461828049142492e-17
105906,1.9344402263208913e-79
105916,1.1987341993436211e-82
105923,1.4214803952532425e-08
105937,2.061706031191018e-146
105965,8.049609248549045e-212
105966,1.2920327312334025e-10
105968,8.928001377444168e-292
105973,6.4274396007558276e-43
105976,1.0
105978,4.6470397281828054e-52
105979,1e-323
105991,5.910132170811248e-50
105998,1.239055043171656e-261
105999,1.392345951610159e-116
106000,0.9999999970602005
106001,0.9999999970507929
106010,0.0
106011,1.5510550381536733e-14
106013,9.184393984842272e-22
106015,0.4227952785977727
106026,1.2139694743046763e-67
106032,1.0
106035,0.9999999996997815
106040,1.9520011518636358e-168
106041,3.96082279555875e-83
106044,1.3970471707681935e-66
106053,0.0
106054,5.141831672644668e-308
106065,7.867707063054991e-71
106081,5.193389070160466e-120
106083,9.812740568914467e-126
106087,1.641114744007203e-09
106090,1.20655586872074e-128
106101,2.1119039485415875e-43
106102,5.1174044130791225e-171
106109,2.3088588962736837e-166
106116,1.3341891202987144e-96
106150,3.851634827533946e-247
106155,1.0
106166,5.895764563619269e-230
106176,1.785900182233623e-18
106189,0.597092745266189
106199,6.056554600618499e-27
106205,2.0175701194799948e-29
106206,7.300620837287211e-241
106211,0.986982374203161
106214,4.067110381073103e-116
106216,1.1364543576416361e-142
106217,0.999999243832521
106225,6.34510430994317e-228
106249,1.5680065393134208e-05
106256,2.734275032541384e-59
106258,5.819162386793176e-15
106261,1.339297694636844e-69
106262,5.906289454657972e-08
106264,0.0
106271,1.0
106276,4.236209579948834e-33
106277,2.779653670967548e-120
106286,0.0
106293,0.0
106295,2.4365925447718296e-44
106296,0.9999999689471228
106297,3.0137451337054826e-159
106298,1.558102732216897e-172
106311,2.7612068305096623e-89
106314,0.0
106320,1.5720200146349995e-254
106334,0.9997721098349683
106346,4.726783968825856e-08
106347,9.91666912758234e-113
106349,3.129908030897713e-135
106354,1.0191518435915562e-52
106360,9.04101520658314e-126
106373,0.0
106377,2.58069058557008e-33
106386,2.2379483917153142e-17
106387,8.476889514006003e-11
106391,0.0
106401,1.0
106411,7.913582080831847e-23
106413,2.5338580220982833e-126
106426,0.0
106427,2.720028735049001e-163
106428,3.471531848217716e-245
106434,2.1674258542357864e-85
106438,5.91624815821006e-128
106440,1.0
106441,1.795148459763748e-103
106452,2.9499080874403433e-22
106453,1.0
106454,8.39020035559978e-182
106457,1.9021221054979032e-158
106484,5.2075619180423274e-20
106488,0.0
106491,8.395290471998559e-81
106514,1.2977969424167382e-35
106527,0.0
106528,0.0
106529,2.118845231825555e-257
106534,2.6389543067103667e-93
106550,1.0
106577,2.7512082094779134e-132
106585,1.7012530955752032e-50
106590,0.0
106607,1.7995522706801056e-36
106610,1.839646716289894e-25
106611,0.0650508687064298
106612,2.3158201126431965e-277
106624,1.9791076685783204e-55
106631,8.125223238271412e-59
106647,7.402352901166746e-105
106660,5.343918903335271e-78
106674,0.0
106687,0.9999999999942588
106712,5.1076194737352976e-05
106713,5.688249662314619e-06
106717,2.7608111865129583e-231
106720,2.336090096748736e-162
106721,0.9999759960642389
106724,1.362267388669716e-111
106735,2.628768303069745e-30
106739,1.7681451045347702e-60
106740,4.3383259591402045e-09
106754,6.880665317399506e-235
106760,1.0
106761,5.814718749627656e-08
106784,5.686273816063843e-86
106787,8.376261845871291e-66
106797,1.834481423780919e-194
106798,0.0009105726607527785
106802,6.619184491223634e-83
106803,4.092022635984892e-74
106804,1.3963986163220733e-10
106805,2.0558939543031648e-84
106810,1.6047597397746122e-154
106812,3.4104784985537037e-35
106813,9.145069100729748e-44
106817,1.5332775416942194e-79
106822,4.138514188117857e-30
106823,3.155133860687247e-93
106827,1.3729252320157606e-28
106841,5.709151565000961e-255
106851,1.47103e-319
106852,1.828351454740119e-157
106853,2.0786552383774334e-107
106854,4.87735802016709e-105
106861,8.853255808170149e-26
106873,5.528187478400174e-56
106877,5.022167689363181e-59
106878,0.0
106881,1.5917252021640128e-28
106900,0.0
106906,5.939609285142981e-65
106907,0.826333233621502
106914,3.5486112544075047e-10
106916,1.3713548440635985e-90
106924,6.1708700811345405e-28
106931,1.1033035367987127e-23
106936,0.9999414375308465
106937,4.160881735138205e-96
106938,2.082333906050423e-37
106939,0.964959303112411
106943,1.779333186871918e-33
106944,0.9873713376198422
106967,9.466062404895032e-90
106980,1.1005282958486279e-238
106986,7.864656038415613e-18
106987,2.7427498736779712e-266
106990,0.0
107013,6.697816924239317e-120
107023,1.0
107033,1.5393209795769148e-11
107037,3.331376671666112e-25
107048,2.5549227797774485e-15
107071,1.023558914381074e-249
107081,8.768372714369425e-156
107113,3.122708360699698e-129
107130,9.114549339630962e-51
107131,0.06576685242289121
107145,0.9999999607546223
107156,7.559323419655123e-161
107219,2.7198505911907176e-131
107222,9.05369721238115e-08
107223,1.0
107232,1.0
107245,1.7116872021891423e-163
107246,3.8933360885573426e-53
107247,1.533794380572897e-07
107256,0.0
107259,0.0
107260,7.297753303665313e-22
107279,0.40010427351289696
107280,2.2864501764425126e-161
107281,7.1885849574286855e-06
107285,4.9353530957568317e-172
107329,2.194369661154208e-16
107337,0.999999999998181
107349,3.03989174568013e-156
107350,1.8146854111500392e-79
107351,1.0475539648201438e-185
107359,0.9964561880458722
107391,0.9999120332152828
107394,0.999999948005525
107395,3.019698767718396e-77
107406,1.71407008634328e-32
107416,1.0
107417,8.611470305484818e-23
107418,6.31162749244914e-129
107419,1.815688763680823e-18
107444,2.283054852465131e-61
107445,4.720039397361052e-65
107446,3.7770305801123364e-63
107460,3.3597890594718596e-88
